Player ID,Player,Nationality,Team_Name,Position,Age,Season,Injury,Date of Injury,Date of return,Recovery Time(days),total_minutes_played,matches_played,total_yellow_cards,total_red_cards,Injury_Grouped,Injury_Grouped_Encoded,fatigue_level
69633,Christian Eriksen,1.3755472656871486,1.9158212090099849,-0.5099469315933883,1.216265135165699,2021/22,fitness,2022-01-31,2022-02-25,25,-0.7836969783825316,-0.6716649068592417,-0.5999091115650318,-0.2288143809781378,Other,1,-0.7835020696495251
319859,Mathias Jensen,1.3755472656871486,1.9158212090099849,-0.5099469315933883,0.035966802427953797,2021/22,leg injury,2021-07-07,2021-08-31,55,-1.4606653291716376,-1.6075723334014085,-1.208907755123473,-0.2288143809781378,Other,1,-1.460439891968185
340321,Josh Dasilva,-0.9702568256620882,1.9158212090099849,-0.5099469315933883,-0.8492569471253552,2023/24,hamstring injury,2023-08-19,2024-01-04,138,-1.4147864499765928,-0.7652556495134585,-1.208907755123473,-0.2288143809781378,Other,1,-1.4147197633760218
340321,Josh Dasilva,-0.9702568256620882,1.9158212090099849,-0.5099469315933883,-0.8492569471253552,2023/24,ankle injury,2023-12-06,2024-03-30,115,-1.4147864499765928,-0.7652556495134585,-1.208907755123473,-0.2288143809781378,Other,1,-1.4147197633760218
421637,Frank Onyeka,1.3755472656871486,1.9158212090099849,-0.5099469315933883,-0.5541823639409188,2021/22,ankle injury,2022-03-25,2022-05-16,52,-0.3860800253588098,-0.20371119358815834,0.6180881755518509,-0.2288143809781378,Other,1,-0.38601687005235225
421637,Frank Onyeka,1.3755472656871486,1.9158212090099849,-0.5099469315933883,-0.2591077807564825,2022/23,thigh problems,2023-03-25,2023-04-09,15,-1.4973684325276735,-1.233209362784542,-0.9044084333442525,-0.2288143809781378,Other,1,-1.497295913996561
413039,Bryan Mbeumo,2.228566935268689,1.9158212090099849,1.8645549969843198,-1.1443315303097914,2023/24,ankle injury,2023-12-07,2024-03-12,96,0.9923254117900925,0.8257869756082252,-0.5999091115650318,-0.2288143809781378,Other,1,0.9921184346542781
388165,Yoane Wissa,1.3755472656871486,1.9158212090099849,-0.7737804792131336,-0.2591077807564825,2023/24,ankle injury,2024-09-14,2024-11-30,77,0.6038842346053797,1.2937406888793086,0.6180881755518509,-0.2288143809781378,Other,1,0.6039638735453019
591949,Aaron Hickey,-0.11723715608054756,1.9158212090099849,1.336887901744829,-1.4394061134942278,2022/23,ankle injury,2022-10-10,2022-12-31,82,-0.032302890232575286,-0.297301936242375,0.9225874973310716,-0.2288143809781378,Other,1,-0.03238567134970279
473050,Kevin Schade,1.5888021830825336,1.9158212090099849,1.0730543541250837,-1.4394061134942278,2023/24,adductor injury,2023-09-23,2024-04-10,200,-1.0385796405772252,-0.3908926788965917,-0.5999091115650318,-0.2288143809781378,Other,1,-1.0386950323017008
540941,Mikkel Damsgaard,1.3755472656871486,1.9158212090099849,1.0730543541250837,-1.1443315303097914,2023/24,knee surgery,2023-09-29,2023-12-05,67,-1.0763022745820399,-0.3908926788965917,-0.5999091115650318,-0.2288143809781378,Other,1,-1.0764841181788969
540941,Mikkel Damsgaard,1.3755472656871486,1.9158212090099849,1.0730543541250837,-1.1443315303097914,2023/24,adductor pain,2023-08-26,2023-09-27,32,-1.0763022745820399,-0.3908926788965917,-0.5999091115650318,-0.2288143809781378,Other,1,-1.0764841181788969
644401,Keane Lewis-Potter,-0.9702568256620882,1.9158212090099849,1.0730543541250837,-1.1443315303097914,2022/23,knee injury,2023-03-05,2023-05-02,58,-1.8389111998685626,-2.075526046672492,-1.208907755123473,-0.2288143809781378,Other,1,-1.838797282664555
644401,Keane Lewis-Potter,-0.9702568256620882,1.9158212090099849,1.0730543541250837,-1.1443315303097914,2022/23,fitness,2022-10-11,2022-10-31,20,-1.8389111998685626,-2.075526046672492,-1.208907755123473,-0.2288143809781378,Other,1,-1.838797282664555
644401,Keane Lewis-Potter,-0.9702568256620882,1.9158212090099849,1.0730543541250837,-1.1443315303097914,2022/23,ligament injury,2022-09-05,2022-10-10,35,-1.8389111998685626,-2.075526046672492,-1.208907755123473,-0.2288143809781378,Other,1,-1.838797282664555
125714,Mark Flekken,1.3755472656871486,1.9158212090099849,0.2815537112658477,1.5113397183501354,2023/24,cold,2023-10-03,2023-10-19,16,1.6784695384182073,1.200149946225092,-0.9044084333442525,-0.2288143809781378,Other,1,1.6783868954611347
469050,Nathan Collins,-0.11723715608054756,1.9158212090099849,-1.037614026832879,-0.8492569471253552,2023/24,injury to the ankle,2023-11-18,2023-12-15,27,-0.01700993050089368,0.07706103437449172,-0.5999091115650318,-0.2288143809781378,Other,1,-0.016990117844178563
469050,Nathan Collins,-0.11723715608054756,1.9158212090099849,-1.037614026832879,-0.8492569471253552,2023/24,unknown injury,2024-05-17,2024-06-26,40,-0.01700993050089368,0.07706103437449172,-0.5999091115650318,-0.2288143809781378,Other,1,-0.016990117844178563
406638,Oliver Skipp,-0.9702568256620882,2.430634127473898,-0.24611338397364296,-2.0295552798631005,2019/20,hip injury,2019-11-09,2019-12-04,25,-1.787934667429624,-1.7011630760556253,-0.9044084333442525,-0.2288143809781378,Other,1,-1.7879453029038836
132098,Harry Kane,-0.9702568256620882,2.430634127473898,-0.7737804792131336,0.035966802427953797,2019/20,ill,2019-11-01,2019-11-04,3,1.0596144346094916,0.6386054902997919,0.009089531993409599,-0.2288143809781378,Other,1,1.0597655636937031
132098,Harry Kane,-0.9702568256620882,2.430634127473898,-0.7737804792131336,0.3310413856123901,2019/20,torn thigh muscle,2020-01-02,2020-03-09,67,1.0596144346094916,0.6386054902997919,0.009089531993409599,-0.2288143809781378,Other,1,1.0597655636937031
132098,Harry Kane,-0.9702568256620882,2.430634127473898,-0.7737804792131336,0.3310413856123901,2019/20,fitness,2020-03-09,2020-04-01,23,1.0596144346094916,0.6386054902997919,0.009089531993409599,-0.2288143809781378,Other,1,1.0597655636937031
392775,Ryan Sessegnon,-0.9702568256620882,2.430634127473898,0.545387258885593,-1.1443315303097914,2021/22,hamstring injury,2022-03-07,2022-04-07,31,-0.9396851676456841,-0.9524371348218919,-0.5999091115650318,-0.2288143809781378,Other,1,-0.9397902643268173
537382,Bryan Gil,0.7357825135009931,2.430634127473898,1.0730543541250837,-1.1443315303097914,2023/24,inflammation of pubic bone,2023-08-02,2023-10-05,64,-0.32184959448574707,0.7321962329540085,0.9225874973310716,-0.2288143809781378,Other,1,-0.32163546448379593
192080,Nick Pope,-0.9702568256620882,1.401008290546072,0.2815537112658477,0.6261159687968264,2020/21,head injury,2020-11-27,2020-12-04,7,0.8067708337123556,0.26424251968292506,-0.9044084333442525,-0.2288143809781378,Other,1,0.8069052606635766
192080,Nick Pope,-0.9702568256620882,1.401008290546072,0.2815537112658477,0.6261159687968264,2020/21,knee surgery,2021-05-12,2021-06-30,49,0.8067708337123556,0.26424251968292506,-0.9044084333442525,-0.2288143809781378,Other,1,0.8069052606635766
192080,Nick Pope,-0.9702568256620882,1.401008290546072,0.2815537112658477,0.9211905519812627,2021/22,coronavirus,2021-12-29,2022-01-06,8,0.8985285921024453,0.35783326233714174,-0.9044084333442525,-0.2288143809781378,Other,1,0.8983455178479032
173504,James Tarkowski,-0.9702568256620882,1.401008290546072,-1.037614026832879,0.3310413856123901,2020/21,toe injury,2020-09-16,2020-09-29,13,0.8985285921024453,0.35783326233714174,1.2270868191102924,-0.2288143809781378,Other,1,0.8983455178479032
